0.0000000000000000e+00	7.8841000000000006e-01	6.1490500000000003e-01	-1.7337999999999999e-02	7.8858456434313084e-01	6.1469065552246938e-01	-1.7023010694681893e-02	-6.2925399999999998e-01	7.7502400000000005e-01	5.8122000000000000e-02	-6.1296787217443749e-01	7.8797940886180295e-01	5.7955490609137253e-02	4.9188000000000003e-02	-3.4921000000000001e-02	9.9817900000000004e-01	4.9038480417900494e-02	-3.5268246669777063e-02	9.9817402200976102e-01
2.0000000000000000e-02	7.7538499999999999e-01	6.3094300000000003e-01	-2.6252999999999999e-02	7.7465796252164187e-01	6.3178091656989377e-01	-2.7530248090475249e-02	-6.3099200000000000e-01	7.7358600000000000e-01	5.8424999999999998e-02	-6.2973624533432293e-01	7.7466443935875307e-01	5.7682473119812443e-02	5.7172000000000001e-02	-2.8736999999999999e-02	9.9795100000000003e-01	5.7769389940068777e-02	-2.7347392034584989e-02	9.9795531850622399e-01
4.0000000000000001e-02	7.6617599999999997e-01	6.4141199999999998e-01	-3.9557000000000002e-02	7.6730146072725869e-01	6.4018177512858987e-01	-3.7626628323870079e-02	-6.3671699999999998e-01	7.6906500000000000e-01	5.5947999999999998e-02	-6.3794164346737947e-01	7.6796916506839719e-01	5.7042274098144323e-02	6.6308000000000006e-02	-1.7680000000000001e-02	9.9764299999999995e-01	6.5413514627743030e-02	-1.9765027127644882e-02	9.9766247589387136e-01
5.9999999999999998e-02	7.6484500000000000e-01	6.4219499999999996e-01	-5.0971000000000002e-02	7.6386507031509321e-01	6.4369832948451478e-01	-4.6503924257663372e-02	-6.3840799999999998e-01	7.6779900000000001e-01	5.4031000000000003e-02	-6.4139392156738007e-01	7.6517074433312626e-01	5.5924676066180817e-02	7.3833999999999997e-02	-8.7849999999999994e-03	9.9723200000000001e-01	7.1582062899410839e-02	-1.2891572267746903e-02	9.9735140027752034e-01
8.0000000000000002e-02	7.6481399999999999e-01	6.4232599999999995e-01	-4.9763000000000002e-02	7.6185082361192413e-01	6.4553796944945707e-01	-5.3516843712097729e-02	-6.3840399999999997e-01	7.6764399999999999e-01	5.6243000000000001e-02	-6.4328225121741534e-01	7.6369613630680999e-01	5.4370549553086255e-02	7.4327000000000004e-02	-1.1247000000000000e-02	9.9717100000000003e-01	7.5968860926614798e-02	-6.9958122560828820e-03	9.9708564866835292e-01
1.0000000000000001e-01	7.6702300000000001e-01	6.3870000000000005e-01	-6.1148000000000001e-02	7.5976575414068459e-01	6.4756565356178009e-01	-5.8435632640891376e-02	-6.4235200000000003e-01	7.6467499999999999e-01	5.1541999999999998e-02	-6.4544621127049595e-01	7.6200680121652542e-01	5.2391060843626748e-02	7.9680000000000001e-02	-2.5599999999999999e-04	9.9682099999999996e-01	7.8455001061747784e-02	-2.0878761608306992e-03	9.9691546962695798e-01
1.2000000000000000e-01	7.5355700000000003e-01	6.5454800000000002e-01	-6.0982000000000001e-02	7.5735542660838628e-01	6.5011163652445858e-01	-6.1380924091443530e-02	-6.4680300000000002e-01	7.6109899999999997e-01	4.8730000000000002e-02	-6.4820151437336149e-01	7.5983596796535435e-01	4.9840731838865282e-02	7.8312000000000007e-02	2.7230000000000002e-03	9.9692499999999995e-01	7.9041473612971327e-02	2.0400592254120457e-03	9.9686924097769536e-01
1.4000000000000001e-01	7.5002300000000000e-01	6.5872600000000003e-01	-5.9541999999999998e-02	7.5513390295683436e-01	6.5258430007295987e-01	-6.2502159190410536e-02	-6.4958199999999999e-01	7.5885499999999995e-01	4.6715000000000000e-02	-6.5095207360000995e-01	7.5769544545506629e-01	4.6465146211933241e-02	7.5960000000000000e-02	3.6410000000000001e-03	9.9710399999999999e-01	7.7680026268183766e-02	5.5985029189985491e-03	9.9696262231040567e-01
1.6000000000000000e-01	7.5425299999999995e-01	6.5358899999999998e-01	-6.2641000000000002e-02	7.5359110118244621e-01	6.5444019494526839e-01	-6.1712911603871060e-02	-6.5387399999999996e-01	7.5534000000000001e-01	4.3706000000000002e-02	-6.5314297584588854e-01	7.5606484813391717e-01	4.2073727187094664e-02	7.5881000000000004e-02	7.9939999999999994e-03	9.9708500000000000e-01	7.4193701362078909e-02	8.6009683312941176e-03	9.9720675791029367e-01
1.7999999999999999e-01	7.5473800000000002e-01	6.5324499999999996e-01	-6.0345999999999997e-02	7.5265910294525640e-01	6.5578551167282362e-01	-5.8733614171572746e-02	-6.5504899999999999e-01	7.5472099999999998e-01	3.6153999999999999e-02	-6.5484912602230194e-01	7.5486918523097002e-01	3.6676086712723391e-02	6.9162000000000001e-02	1.2241999999999999e-02	9.9753000000000003e-01	6.8387841766425414e-02	1.0857065383644667e-02	9.9759973297399485e-01
2.0000000000000001e-01	7.5213099999999999e-01	6.5675799999999995e-01	-5.4475000000000003e-02	7.5177506222025314e-01	6.5725488610066718e-01	-5.3387924856969519e-02	-6.5554699999999999e-01	7.5451999999999997e-01	3.0936999999999999e-02	-6.5666124583656560e-01	7.5357029144062448e-01	3.0460204767236865e-02	6.1421000000000003e-02	1.2442000000000000e-02	9.9803399999999998e-01	6.0251672508769956e-02	1.2158558915075413e-02	9.9810916507414393e-01
2.2000000000000000e-01	7.5394200000000000e-01	6.5528200000000003e-01	-4.6656999999999997e-02	7.5036648542293349e-01	6.5942977447002871e-01	-4.5853136168003739e-02	-6.5976100000000004e-01	7.5114800000000004e-01	2.2197000000000001e-02	-6.5912377470445449e-01	7.5166259302073202e-01	2.3647322738548894e-02	4.9591999999999997e-02	1.4047000000000000e-02	9.9867099999999998e-01	5.0059835930475693e-02	1.2478733740105217e-02	9.9866826025004807e-01
2.3999999999999999e-01	7.4077499999999996e-01	6.7087500000000000e-01	-3.4321999999999998e-02	7.4828970056547295e-01	6.6236001094529451e-01	-3.6629768333750021e-02	-6.6234599999999999e-01	7.4902899999999994e-01	1.5906000000000000e-02	-6.6226577288001365e-01	7.4908969844550033e-01	1.6391148662241554e-02	3.6381999999999998e-02	1.0951000000000001e-02	9.9927800000000000e-01	3.8295823522585599e-02	1.1993314111573918e-02	9.9919447071996359e-01
2.6000000000000001e-01	7.5473100000000004e-01	6.5557100000000001e-01	-2.4636999999999999e-02	7.4589961637275548e-01	6.6553934909146295e-01	-2.6289486603733828e-02	-6.6008100000000003e-01	7.5110299999999997e-01	1.1684000000000000e-02	-6.6557012604057819e-01	7.4628304082664065e-01	8.8334759224002000e-03	2.6165000000000001e-02	7.4440000000000001e-03	9.9963000000000002e-01	2.5498423820015052e-02	1.0908610610632931e-02	9.9961534231785409e-01
2.8000000000000003e-01	7.3765199999999997e-01	6.7492099999999999e-01	-1.8734000000000001e-02	7.4377650869150980e-01	6.6825413530466049e-01	-1.5261578125773154e-02	-6.6569199999999995e-01	7.4622699999999997e-01	-5.5000000000000002e-05	-6.6831747544090447e-01	7.4387514668828936e-01	1.2321362637279900e-03	1.3944000000000000e-02	1.2513000000000000e-02	9.9982499999999996e-01	1.2176088820499354e-02	9.2831453557930370e-03	9.9988277616595567e-01
2.9999999999999999e-01	7.4112299999999998e-01	6.7135900000000004e-01	-3.7450000000000001e-03	7.4234588286492087e-01	6.7000585103431409e-01	-3.8405433581450224e-03	-6.6679100000000002e-01	7.4521999999999999e-01	-6.0020000000000004e-03	-6.7001580944473837e-01	7.4232238410586426e-01	-6.0243795944289798e-03	-1.2390000000000001e-03	6.9459999999999999e-03	9.9997499999999995e-01	-1.1854482752389898e-03	7.0453981555549453e-03	9.9997447821292740e-01
3.2000000000000001e-01	7.4390999999999996e-01	6.6821600000000003e-01	9.2370000000000004e-03	7.4160722136587753e-01	6.7079083223105962e-01	7.6412441882652065e-03	-6.6778999999999999e-01	7.4420200000000003e-01	-1.4836000000000000e-02	-6.7068591587927784e-01	7.4163463168799226e-01	-1.2588698192833269e-02	-1.6788000000000001e-02	4.8679999999999999e-03	9.9984700000000004e-01	-1.4111394656678343e-02	4.2109946305368649e-03	9.9989156215314923e-01
3.4000000000000002e-01	7.3988600000000004e-01	6.7252800000000001e-01	1.6589000000000000e-02	7.4107663091095466e-01	6.7116056253282286e-01	1.8679572219237234e-02	-6.7125400000000002e-01	7.4099099999999996e-01	-1.8721999999999999e-02	-6.7090987649636002e-01	7.4131121891076657e-01	-1.8374284657441491e-02	-2.4882999999999999e-02	2.7169999999999998e-03	9.9968699999999999e-01	-2.6179471677401093e-02	1.0844434787222923e-03	9.9965667068500752e-01
3.5999999999999999e-01	7.3894000000000004e-01	6.7302799999999996e-01	3.1654000000000002e-02	7.3997797554498279e-01	6.7202115679014351e-01	2.8638445048327490e-02	-6.6738799999999998e-01	7.4441999999999997e-01	-2.0774000000000001e-02	-6.7160930336653235e-01	7.4052981511688976e-01	-2.3591026990482294e-02	-3.7546000000000003e-02	-5.7749999999999998e-03	9.9927800000000000e-01	-3.7061291664884574e-02	-1.7770057349638076e-03	9.9931141438029614e-01
3.8000000000000000e-01	7.4024199999999996e-01	6.7141600000000001e-01	3.5241000000000001e-02	7.3765345109251168e-01	6.7416922136811119e-01	3.6922175602504562e-02	-6.7025100000000004e-01	7.4157700000000004e-01	-2.8760000000000001e-02	-6.7357699232451906e-01	7.3856694238600662e-01	-2.8511524435563654e-02	-4.5443999999999998e-02	-2.3310000000000002e-03	9.9896399999999996e-01	-4.6491090569722830e-02	-3.8383035966107551e-03	9.9891133036077728e-01
4.0000000000000002e-01	7.3841500000000004e-01	6.7291000000000001e-01	4.3992999999999997e-02	7.3403229322433927e-01	6.7774254471331508e-01	4.3146675298769352e-02	-6.7470399999999997e-01	7.3735499999999998e-01	-3.2906999999999999e-02	-6.7694843101079605e-01	7.3528316915748693e-01	-3.3158451497974521e-02	-5.4581999999999999e-02	-5.3829999999999998e-03	9.9849500000000002e-01	-5.4197917449278488e-02	-4.8686999540079176e-03	9.9851834309887311e-01
4.1999999999999998e-01	7.2656699999999996e-01	6.8535000000000001e-01	4.8945000000000002e-02	7.2986142349306826e-01	6.8196232962086722e-01	4.7219524296118885e-02	-6.7436200000000002e-01	7.3753999999999997e-01	-3.5649000000000000e-02	-6.8096394792422099e-01	7.3137029801582853e-01	-3.7223498058308407e-02	-6.0536000000000000e-02	-7.1060000000000003e-03	9.9814099999999994e-01	-5.9919981009099954e-02	-4.9867984035603542e-03	9.9819072712460677e-01
4.4000000000000000e-01	7.2871200000000003e-01	6.8316699999999997e-01	4.7557000000000002e-02	7.2644230673943744e-01	6.8545654580574755e-01	4.9304145780431567e-02	-6.6948099999999999e-01	7.4158000000000002e-01	-4.3056999999999998e-02	-6.8428358639223619e-01	7.2809998934834341e-01	-4.0328388327843502e-02	-6.4690999999999999e-02	-4.6200000000000001e-04	9.9790500000000004e-01	-6.3541705778677834e-02	-4.4417702546769196e-03	9.9796929927916156e-01
4.6000000000000002e-01	7.1553100000000003e-01	6.9682100000000002e-01	4.9544999999999999e-02	7.2492682503712180e-01	6.8703163390285871e-01	4.9685333433184611e-02	-6.7483000000000004e-01	7.3673200000000005e-01	-4.2786999999999999e-02	-6.8573028813223735e-01	7.2661985131581774e-01	-4.2397684038847645e-02	-6.6342999999999999e-02	-2.8200000000000000e-03	9.9779300000000004e-01	-6.5230899730704062e-02	-3.3355195318750847e-03	9.9786462209549009e-01
4.7999999999999998e-01	7.2858299999999998e-01	6.8323699999999998e-01	4.8515999999999997e-02	7.2561835324355828e-01	6.8637829768318959e-01	4.8609031111856479e-02	-6.7501900000000004e-01	7.3669499999999999e-01	-4.0374000000000000e-02	-6.8498129889526549e-01	7.2724310301388484e-01	-4.3795996192471667e-02	-6.3329999999999997e-02	-3.3340000000000002e-03	9.9798699999999996e-01	-6.5411203932213127e-02	-1.5170986331973877e-03	9.9785724069722292e-01
5.0000000000000000e-01	7.2707100000000002e-01	6.8488199999999999e-01	4.7996999999999998e-02	7.2780067469837728e-01	6.8423114301456500e-01	4.6194381017267791e-02	-6.7326399999999997e-01	7.3821000000000003e-01	-4.1964000000000001e-02	-6.8274296263771606e-01	7.2926404715102433e-01	-4.5122017924541909e-02	-6.4179000000000000e-02	-1.8040000000000000e-03	9.9793699999999996e-01	-6.4561791155922171e-02	1.3009465362889957e-03	9.9791286326053974e-01
5.2000000000000002e-01	7.3660999999999999e-01	6.7512499999999998e-01	4.0155999999999997e-02	7.3021204308676346e-01	6.8189951132765880e-01	4.2466793876566343e-02	-6.7082799999999998e-01	7.3996099999999998e-01	-4.9466999999999997e-02	-6.8030701600336452e-01	7.3142635368238340e-01	-4.6881266146414906e-02	-6.3109999999999999e-02	9.4999999999999998e-03	9.9796099999999999e-01	-6.3029644673380528e-02	5.3428073138711389e-03	9.9799735385538690e-01
5.4000000000000004e-01	7.2695900000000002e-01	6.8560399999999999e-01	3.8427000000000003e-02	7.3177401946008458e-01	6.8051492370698619e-01	3.7499640735696976e-02	-6.7127800000000004e-01	7.3960999999999999e-01	-4.8608999999999999e-02	-6.7880818245359920e-01	7.3265693664932596e-01	-4.9328132071533436e-02	-6.1756999999999999e-02	9.5429999999999994e-03	9.9804599999999999e-01	-6.1042901940133745e-02	1.0641982507982524e-02	9.9807840991127894e-01
5.6000000000000005e-01	7.3413799999999996e-01	6.7813199999999996e-01	3.4321999999999998e-02	7.3206768170347059e-01	6.8049869853598266e-01	3.1597953986610347e-02	-6.7139599999999999e-01	7.3923799999999995e-01	-5.2495000000000000e-02	-6.7868067833706469e-01	7.3255160770920058e-01	-5.2542163017974146e-02	-6.0971999999999998e-02	1.5495000000000000e-02	9.9801899999999999e-01	-5.8902005545209593e-02	1.7019498626558091e-02	9.9811867551371503e-01
5.7999999999999996e-01	7.3313600000000001e-01	6.7961600000000000e-01	2.5194000000000001e-02	7.3133731840566096e-01	6.8154301711883103e-01	2.5393749699039535e-02	-6.7323699999999997e-01	7.3738499999999996e-01	-5.4918000000000002e-02	-6.7961950976431607e-01	7.3138079610911422e-01	-5.6563707715357570e-02	-5.5900999999999999e-02	2.3300999999999999e-02	9.9816400000000005e-01	-5.7123100886831625e-02	2.4109062598092205e-02	9.9807600133743013e-01
5.9999999999999998e-01	7.2699199999999997e-01	6.8643600000000005e-01	1.6945000000000002e-02	7.3013953118024899e-01	6.8301298715313385e-01	1.9736372210696154e-02	-6.7470900000000000e-01	7.3549500000000001e-01	-6.1761999999999997e-02	-6.8097099436127539e-01	7.2973110958527021e-01	-6.1408570591293468e-02	-5.4864000000000003e-02	3.3470000000000000e-02	9.9793299999999996e-01	-5.6345096028862639e-02	3.1396927932574231e-02	9.9791756326356673e-01
6.2000000000000000e-01	7.3202400000000001e-01	6.8110499999999996e-01	1.5406000000000000e-02	7.2891669160460326e-01	6.8442900872538792e-01	1.5407424034625482e-02	-6.7213199999999995e-01	7.3758000000000001e-01	-6.4922999999999995e-02	-6.8222049830787568e-01	7.2807235744905652e-01	-6.6976369020180448e-02	-5.5585000000000002e-02	3.7171999999999997e-02	9.9776200000000004e-01	-5.7058289395614893e-02	3.8308932819336027e-02	9.9763559342952979e-01
6.4000000000000001e-01	7.1952499999999997e-01	6.9437899999999997e-01	1.1022000000000001e-02	7.2776319777646004e-01	6.8570824428482002e-01	1.2842573029208538e-02	-6.7244400000000004e-01	7.3634100000000002e-01	-7.4979000000000004e-02	-6.8325108672809276e-01	7.2652297733657434e-01	-7.3022708022093513e-02	-6.0200999999999998e-02	4.6553999999999998e-02	9.9709999999999999e-01	-5.9402697304595770e-02	4.4368537521863906e-02	9.9724758833055582e-01
6.6000000000000003e-01	7.3441299999999998e-01	6.7854700000000001e-01	1.4531000000000001e-02	7.2651399910168213e-01	6.8704615027079952e-01	1.2041449553718166e-02	-6.7334499999999997e-01	7.3501200000000000e-01	-7.9770999999999995e-02	-6.8423790792519790e-01	7.2493430652146595e-01	-7.9301554753924128e-02	-6.4809000000000005e-02	4.8800999999999997e-02	9.9670400000000003e-01	-6.3213087785910504e-02	4.9374473428231515e-02	9.9677794262626807e-01
6.8000000000000005e-01	7.2644200000000003e-01	6.8713599999999997e-01	1.1180000000000001e-02	7.2506142759352699e-01	6.8856726477792807e-01	1.2690472500237160e-02	-6.7124600000000001e-01	7.3628099999999996e-01	-8.5552000000000003e-02	-6.8529477668841932e-01	7.2319642268397444e-01	-8.5778804262307301e-02	-6.7027000000000003e-02	5.4651999999999999e-02	9.9625300000000006e-01	-6.8242180941159081e-02	5.3498187757573701e-02	9.9623338061272027e-01
7.0000000000000007e-01	7.2122799999999998e-01	6.9250100000000003e-01	1.6500000000000001e-02	7.2362630796653404e-01	6.9004236580323597e-01	1.4370101439992164e-02	-6.7285300000000003e-01	7.3397000000000001e-01	-9.2508000000000007e-02	-6.8617617864818514e-01	7.2150273910709362e-01	-9.2714881851485464e-02	-7.6189999999999994e-02	5.5629999999999999e-02	9.9553999999999998e-01	-7.4345263968167694e-02	5.7230506354863257e-02	9.9558899696002545e-01
7.1999999999999997e-01	7.1887000000000001e-01	6.9501700000000000e-01	1.3328000000000000e-02	7.2272679247941796e-01	6.9093169258720966e-01	1.6714652583458649e-02	-6.7314700000000005e-01	7.3290200000000005e-01	-9.8627999999999993e-02	-6.8631185379300141e-01	7.2032630097557881e-01	-1.0052889866129608e-01	-7.8339000000000006e-02	6.1947000000000002e-02	9.9500000000000000e-01	-8.1498605973512064e-02	6.1183464280907492e-02	9.9479372782650821e-01
7.3999999999999999e-01	7.2602500000000003e-01	6.8737800000000004e-01	1.9984999999999999e-02	7.2282279006685124e-01	6.9075831982674485e-01	1.9497634474601722e-02	-6.7264000000000002e-01	7.3170900000000005e-01	-1.1026100000000000e-01	-6.8518499254644316e-01	7.2008305074188039e-01	-1.0955330220215810e-01	-9.0421000000000001e-02	6.6614000000000007e-02	9.9367300000000003e-01	-8.9714771075355623e-02	6.5828137026647582e-02	9.9378967403897767e-01
7.6000000000000001e-01	7.2395399999999999e-01	6.8924200000000002e-01	2.8919000000000000e-02	7.2389412216421323e-01	6.8953864562703682e-01	2.2666188098900759e-02	-6.7571899999999996e-01	7.2771200000000003e-01	-1.1763700000000001e-01	-6.8277285313066860e-01	7.2073136526258064e-01	-1.1986463262590411e-01	-1.0212900000000000e-01	6.5626000000000004e-02	9.9260400000000004e-01	-9.8987529133267457e-02	7.1293445095381894e-02	9.9253146739159981e-01
7.8000000000000003e-01	7.1812500000000001e-01	6.9558699999999996e-01	2.1309000000000002e-02	7.2529382444680124e-01	6.8793643815097072e-01	2.6312074860952848e-02	-6.7041899999999999e-01	7.3028199999999999e-01	-1.3125200000000001e-01	-6.7970670079826356e-01	7.2163865210929845e-01	-1.3128768667249427e-01	-1.0688900000000000e-01	7.9991999999999994e-02	9.9104800000000004e-01	-1.0930539377941334e-01	7.7337654774571510e-02	9.9099506459149267e-01
8.0000000000000004e-01	7.3185800000000001e-01	6.8089999999999995e-01	2.7549000000000001e-02	7.2601670827366993e-01	6.8699763681020076e-01	3.0561189843722331e-02	-6.6988199999999998e-01	7.2782400000000003e-01	-1.4673200000000000e-01	-6.7700719569636858e-01	7.2184404195541485e-01	-1.4353548714101313e-01	-1.1996100000000000e-01	8.8932999999999998e-02	9.8878699999999997e-01	-1.2066895326803632e-01	8.3519016461333265e-02	9.8917317877433786e-01
8.2000000000000006e-01	7.3326899999999995e-01	6.7863200000000001e-01	4.2129000000000000e-02	7.2522147643551249e-01	6.8760337866266141e-01	3.5431677470702166e-02	-6.6782799999999998e-01	7.2864799999999996e-01	-1.5191499999999999e-01	-6.7553623739996016e-01	7.2055235937128115e-01	-1.5638123085583058e-01	-1.3379099999999999e-01	8.3260000000000001e-02	9.8750599999999999e-01	-1.3305864149389149e-01	8.9475645044741120e-02	9.8706104515760706e-01
8.3999999999999997e-01	7.1250800000000003e-01	7.0077800000000001e-01	3.5256000000000003e-02	7.2270031846401606e-01	6.8995876619990937e-01	4.0757215752655250e-02	-6.6683400000000004e-01	7.2522200000000003e-01	-1.7142199999999999e-01	-6.7548347741271053e-01	7.1756650478987483e-01	-1.6976567069367943e-01	-1.4574999999999999e-01	9.8666000000000004e-02	9.8438899999999996e-01	-1.4637732554751084e-01	9.5158878448315734e-02	9.8464128819485164e-01
8.5999999999999999e-01	7.2250499999999995e-01	6.8967800000000001e-01	4.8280999999999998e-02	7.1905155084938421e-01	6.9341765197251837e-01	4.6225827780743627e-02	-6.6474599999999995e-01	7.2421199999999997e-01	-1.8338199999999999e-01	-6.7618885577412569e-01	7.1343742197059412e-01	-1.8378159934778926e-01	-1.6144900000000001e-01	1.0040499999999999e-01	9.8175999999999997e-01	-1.6041664049584853e-01	1.0089105443433520e-01	9.8187957336282017e-01
8.8000000000000000e-01	7.2081600000000001e-01	6.9120000000000004e-01	5.1638999999999997e-02	7.1545018676725558e-01	6.9676351004088100e-01	5.1494090245485860e-02	-6.5962900000000002e-01	7.2530099999999997e-01	-1.9704900000000000e-01	-6.7642975218273349e-01	7.0924375019528518e-01	-1.9853486638606677e-01	-1.7367500000000000e-01	1.0798700000000000e-01	9.7886499999999999e-01	-1.7485371204725605e-01	1.0720967253209429e-01	9.7874014196765025e-01
9.0000000000000002e-01	7.0529200000000003e-01	7.0678600000000003e-01	5.4931000000000001e-02	7.1307014999947027e-01	6.9882946509681088e-01	5.6288008423092832e-02	-6.6187700000000005e-01	7.1914699999999998e-01	-2.1153400000000000e-01	-6.7506355148805386e-01	7.0605338619328273e-01	-2.1395751283218586e-01	-1.8909699999999999e-01	1.1288600000000000e-01	9.7544799999999998e-01	-1.8926215319516118e-01	1.1456873289647783e-01	9.7521989459322811e-01
9.2000000000000004e-01	7.0887299999999998e-01	7.0265800000000000e-01	6.1402999999999999e-02	7.1242573246069230e-01	6.9914138766605616e-01	6.0422642943085234e-02	-6.5596399999999999e-01	7.2050300000000000e-01	-2.2491600000000000e-01	-6.7169902598984355e-01	7.0431366063346523e-01	-2.2970129718698540e-01	-2.0235600000000001e-01	1.1920400000000000e-01	9.7202999999999995e-01	-2.0315017650039530e-01	1.2305928448300679e-01	9.7138376468334531e-01
9.4000000000000006e-01	7.1718199999999999e-01	6.9381999999999999e-01	6.5300999999999998e-02	7.1306857457457307e-01	6.9819049975932213e-01	6.3743501629690891e-02	-6.5010100000000004e-01	7.1803499999999998e-01	-2.4858400000000000e-01	-6.6697695475983043e-01	7.0357608033118213e-01	-2.4519877855550820e-01	-2.1938800000000000e-01	1.3584399999999999e-01	9.6613400000000005e-01	-2.1604386076324789e-01	1.3232809690930311e-01	9.6737496607823825e-01
9.5999999999999996e-01	7.1334399999999998e-01	6.9795600000000002e-01	6.3222000000000000e-02	7.1393793931011285e-01	6.9708486415663284e-01	6.6070500053792128e-02	-6.5004799999999996e-01	7.1523000000000003e-01	-2.5667699999999999e-01	-6.6219837968054773e-01	7.0283567828176374e-01	-2.5983709373888525e-01	-2.2440900000000000e-01	1.4202799999999999e-01	9.6409000000000000e-01	-2.2756520991154747e-01	1.4175578117996368e-01	9.6338952337046502e-01
9.7999999999999998e-01	7.1624900000000002e-01	6.9436399999999998e-01	6.9614999999999996e-02	7.1417303564581791e-01	6.9673362250405346e-01	6.7224507650236104e-02	-6.4635900000000002e-01	7.1260599999999996e-01	-2.7278700000000000e-01	-6.5848170354693092e-01	7.0131055426851774e-01	-2.7306657167349568e-01	-2.3904100000000000e-01	1.5039900000000000e-01	9.5929100000000000e-01	-2.3739991838745267e-01	1.5075067410782553e-01	9.5964343013729159e-01
1.0000000000000000e+00	7.2083900000000001e-01	6.8977599999999994e-01	6.7817000000000002e-02	7.1376621822679842e-01	6.9716167833029319e-01	6.7107227523590982e-02	-6.4670000000000005e-01	7.0791099999999996e-01	-2.8397400000000000e-01	-6.5608716758881791e-01	6.9908100884567170e-01	-2.8431561968453367e-01	-2.4388799999999999e-01	1.6084300000000001e-01	9.5637200000000000e-01	-2.4512734291281491e-01	1.5890669381434713e-01	9.5637923880513886e-01
1.0200000000000000e+00	7.0766600000000002e-01	7.0354499999999998e-01	6.5065999999999999e-02	7.1351738887026672e-01	6.9754840781892480e-01	6.5720274870390449e-02	-6.4281100000000002e-01	7.1049899999999999e-01	-2.8633100000000000e-01	-6.5449780726731743e-01	6.9706735701570610e-01	-2.9279637987074159e-01	-2.4776200000000001e-01	1.6085700000000000e-01	9.5537399999999995e-01	-2.5005110690022964e-01	1.6590153264036231e-01	9.5391358382483926e-01
1.0400000000000000e+00	7.0369499999999996e-01	7.0809500000000003e-01	5.8430999999999997e-02	7.1432843856590555e-01	6.9696215487172053e-01	6.3076434050787569e-02	-6.4131400000000005e-01	7.0649600000000001e-01	-2.9929899999999998e-01	-6.5316066428309860e-01	6.9635457755784791e-01	-2.9744150508544176e-01	-2.5333899999999998e-01	1.7322799999999999e-01	9.5174099999999995e-01	-2.5122903591992884e-01	1.7127188032715496e-01	9.5265414213131083e-01
