-0.128279	-0.187667
0.991718	0.982186
-0.00632252	-0.009557
-0.990252	-0.980732
-0.128434	-0.187909
-0.0539131	-0.0534347
-0.127148	-0.184879
0.991773	0.982602
-0.0148446	-0.017672
-0.990609	-0.981475
-0.127729	-0.185527
-0.0487671	-0.0478152
-0.126663	-0.183536
0.991662	0.982667
-0.0237334	-0.026098
-0.990951	-0.982009
-0.127571	-0.184483
-0.0417331	-0.0402967
-0.132023	-0.188182
0.990858	0.981688
-0.0277692	-0.029607
-0.990575	-0.981457
-0.132913	-0.189086
-0.0330853	-0.0314514
-0.129373	-0.183953
0.991002	0.982288
-0.034303	-0.035668
-0.991146	-0.982481
-0.13028	-0.18485
-0.0256474	-0.0237124
-0.130766	-0.192438
0.990671	0.980509
-0.0383679	-0.03963
-0.991066	-0.980958
-0.131647	-0.193292
-0.0213984	-0.0189591
-0.135647	-0.194613
0.989662	0.979735
-0.0465731	-0.047381
-0.990532	-0.980653
-0.136468	-0.19538
-0.0149098	-0.0120992
-0.137428	-0.19366
0.989269	0.979794
-0.0495981	-0.050004
-0.990394	-0.98095
-0.138012	-0.194179
-0.00853663	-0.0056955
-0.129312	-0.188965
0.990128	0.980489
-0.0540773	-0.054166
-0.991553	-0.981932
-0.129668	-0.189234
-0.00310246	0.000169449
-0.129553	-0.187413
0.989837	0.980545
-0.0586339	-0.058377
-0.99156	-0.982269
-0.129621	-0.187379
0.00266714	0.00609714
-0.134173	-0.195153
0.989042	0.978847
-0.0615857	-0.061431
-0.990928	-0.980743
-0.134392	-0.195255
0.000598936	0.00440362
-0.141675	-0.199092
0.988143	0.978216
-0.0591784	-0.058779
-0.989908	-0.979975
-0.14162	-0.198935
0.00513159	0.00856977
-0.13402	-0.192758
0.989379	0.979652
-0.0562804	-0.055914
-0.990974	-0.981241
-0.133981	-0.192624
0.00448037	0.00782185
-0.130211	-0.184848
0.989837	0.981126
-0.0571673	-0.056772
-0.991484	-0.982765
-0.130106	-0.184652
0.00556427	0.00871753
-0.130298	-0.188947
0.989961	0.980478
-0.0547724	-0.054423
-0.991471	-0.981983
-0.130262	-0.188821
0.00425517	0.00750031
-0.137242	-0.200954
0.989287	0.978352
-0.0497594	-0.049438
-0.990531	-0.979594
-0.137246	-0.200877
0.00336499	0.00657293
-0.140645	-0.197076
0.989077	0.979405
-0.044104	-0.043886
-0.990053	-0.980381
-0.14067	-0.197045
0.00254628	0.00506622
-0.131962	-0.189726
0.990562	0.981135
-0.0370551	-0.037126
-0.991229	-0.981811
-0.132137	-0.189861
-0.00229711	-0.000125345
-0.129783	-0.18422
0.991107	0.98243
-0.0293826	-0.029916
-0.99144	-0.982782
-0.130138	-0.184556
-0.0104898	-0.00885469
-0.128581	-0.185363
0.991459	0.982414
-0.021811	-0.022432
-0.991598	-0.982568
-0.128851	-0.185624
-0.0114313	-0.0101587
-0.132052	-0.186788
0.99115	0.982292
-0.0135326	-0.014608
-0.991012	-0.982167
-0.132304	-0.187047
-0.0197742	-0.0189936
-0.127191	-0.188563
0.991827	0.981992
-0.0101071	-0.011676
-0.99152	-0.9817
-0.127413	-0.188803
-0.0255603	-0.0248828
-0.12585	-0.18266
0.992039	0.983155
-0.00459953	-0.006408
-0.991536	-0.982658
-0.125933	-0.182771
-0.0315818	-0.031265
-0.125505	-0.177583
0.992088	0.984105
0.00322068	0.001221
-0.991397	-0.983404
-0.125294	-0.177409
-0.0378554	-0.0379725
-0.129009	-0.181465
0.991615	0.983383
0.00756908	0.005332
-0.990813	-0.98256
-0.128585	-0.181084
-0.0419073	-0.0422502
-0.122465	-0.176953
0.992375	0.984155
0.0139382	0.011263
-0.991403	-0.983141
-0.121669	-0.176212
-0.0481239	-0.0488194
-0.120754	-0.179606
0.992426	0.983551
0.0225698	0.019219
-0.991296	-0.98234
-0.119353	-0.178275
-0.0555625	-0.0568086
-0.123958	-0.179665
0.992001	0.983512
0.0238278	0.020605
-0.990867	-0.982295
-0.12246	-0.178234
-0.0564483	-0.0577027
-0.121273	-0.176468
0.992241	0.98401
0.0273879	0.024172
-0.991199	-0.982875
-0.119578	-0.174834
-0.0567881	-0.0582297
-0.115051	-0.169552
0.992903	0.985159
0.0301209	0.026732
-0.991734	-0.983883
-0.113076	-0.167644
-0.0606389	-0.0622072
-0.125095	-0.182453
0.991424	0.982627
0.0378207	0.033973
-0.990335	-0.981388
-0.122474	-0.1799
-0.0650897	-0.0671782
-0.126319	-0.176655
0.991006	0.983431
0.0441612	0.040706
-0.990138	-0.982407
-0.12324	-0.173624
-0.0666191	-0.0687847
-0.118469	-0.174272
0.991836	0.983741
0.0471875	0.043393
-0.991152	-0.982876
-0.115256	-0.171102
-0.0658348	-0.0683954
-0.121715	-0.17541
0.991347	0.983452
0.0491511	0.045314
-0.990576	-0.98249
-0.118189	-0.171931
-0.0692126	-0.0717834
-0.115123	-0.168145
0.991794	0.984386
0.0556008	0.052071
-0.99168	-0.984078
-0.111504	-0.164537
-0.0643217	-0.0672112
-0.118368	-0.167574
0.991111	0.984195
0.0607361	0.057272
-0.991124	-0.984
-0.114199	-0.16341
-0.0680557	-0.0709956
-0.119346	-0.166607
0.990634	0.98401
0.0663402	0.062976
-0.991008	-0.984166
-0.114787	-0.162035
-0.0687526	-0.0718469
-0.117883	-0.167147
0.990326	0.983476
0.0731926	0.06955
-0.991071	-0.983962
-0.112707	-0.16194
-0.0712367	-0.0747972
-0.114531	-0.163956
0.990207	0.983519
0.0798304	0.076213
-0.991547	-0.984581
-0.109013	-0.158378
-0.0703658	-0.0742686
-0.115942	-0.163126
0.989564	0.983181
0.0855614	0.082129
-0.991459	-0.984796
-0.110122	-0.157222
-0.06988	-0.0738837
-0.11681	-0.170228
0.988645	0.981262
0.0945372	0.090257
-0.991002	-0.983236
-0.109765	-0.163065
-0.0765942	-0.0815942
-0.115855	-0.171883
0.987934	0.980217
0.102786	0.098141
-0.99101	-0.982843
-0.108001	-0.163867
-0.0789626	-0.0846659
-0.115414	-0.171909
0.987185	0.979467
0.110202	0.10532
-0.990891	-0.982667
-0.106672	-0.162969
-0.0821897	-0.0883592
-0.116472	-0.169397
0.986251	0.979131
0.117232	0.112285
-0.990325	-0.982657
-0.106358	-0.15908
-0.0891302	-0.0952869
-0.118254	-0.170011
0.984649	0.977703
0.128381	0.12326
-0.989825	-0.98226
-0.106585	-0.158087
-0.0942628	-0.100867
-0.122956	-0.17417
0.983059	0.976042
0.13593	0.13041
-0.988673	-0.980947
-0.10946	-0.1604
-0.102685	-0.10961
-0.122177	-0.173322
0.981345	0.974534
0.148442	0.142276
-0.987755	-0.980075
-0.105604	-0.156438
-0.114841	-0.122397
-0.12851	-0.171422
0.978333	0.972655
0.162327	0.156704
-0.986141	-0.979594
-0.108746	-0.151336
-0.125298	-0.132263
-0.131457	-0.183314
0.975715	0.968643
0.17521	0.167708
-0.984624	-0.976299
-0.108002	-0.159421
-0.137302	-0.146371
-0.126743	-0.172941
0.973527	0.967757
0.190213	0.183132
-0.984267	-0.977208
-0.0996311	-0.145353
-0.14592	-0.154713
-0.124792	-0.176736
0.970356	0.964077
0.206967	0.198294
-0.983061	-0.975062
-0.0927033	-0.144019
-0.158106	-0.168857
-0.135849	-0.186921
0.966429	0.959945
0.218084	0.208725
-0.979931	-0.971484
-0.0986616	-0.149078
-0.173207	-0.184377
-0.127065	-0.17029
0.963246	0.958568
0.236668	0.228362
-0.979584	-0.973002
-0.0843892	-0.126933
-0.182463	-0.192758
-0.135855	-0.177154
0.958203	0.953663
0.251776	0.243193
-0.976559	-0.969918
-0.0866894	-0.127254
-0.197019	-0.207521
-0.125908	-0.168793
0.955559	0.951464
0.26656	0.257343
-0.976454	-0.969961
-0.0719258	-0.113943
-0.203384	-0.214927
-0.132051	-0.171282
0.952622	0.948854
0.273997	0.265214
-0.974453	-0.968328
-0.0740959	-0.112493
-0.212017	-0.222906
-0.133707	-0.179306
0.949936	0.94543
0.282391	0.27205
-0.974148	-0.966794
-0.0736243	-0.118152
-0.213578	-0.226603
-0.135944	-0.169049
0.949528	0.946405
0.282694	0.275209
-0.973735	-0.968537
-0.0754546	-0.10777
-0.214817	-0.224326
-0.125551	-0.158852
0.951839	0.948984
0.279715	0.272387
-0.975522	-0.970655
-0.0671383	-0.099663
-0.209403	-0.21885
-0.13158	-0.170578
0.954207	0.95035
0.268654	0.260266
-0.975935	-0.969879
-0.0771529	-0.115324
-0.203957	-0.214558
-0.125015	-0.167139
0.960473	0.956222
0.248721	0.240218
-0.978394	-0.972085
-0.0777375	-0.119132
-0.191576	-0.202135
-0.117973	-0.16145
0.965633	0.9614
0.231594	0.222809
-0.97863	-0.972403
-0.0735014	-0.116444
-0.192044	-0.20217
-0.114782	-0.15422
0.972688	0.9685
0.20175	0.195508
-0.984821	-0.97942
-0.0848019	-0.123777
-0.151445	-0.159421
-0.106708	-0.147904
0.979779	0.975339
0.169251	0.163824
-0.988267	-0.982946
-0.0858056	-0.126665
-0.126353	-0.133314
-0.108749	-0.145116
0.98577	0.981611
0.128183	0.124023
-0.989338	-0.984661
-0.0947622	-0.131007
-0.110593	-0.11524
-0.096221	-0.139081
0.991356	0.986581
0.0891932	0.08552
-0.992582	-0.987489
-0.0888764	-0.13169
-0.0829562	-0.086738
-0.0901242	-0.131509
0.994817	0.990303
0.047076	0.044776
-0.994685	-0.990064
-0.0875478	-0.12894
-0.0541935	-0.0561087
-0.0998036	-0.129968
0.994913	0.991438
0.0136825	0.012642
-0.994476	-0.990985
-0.0992915	-0.129469
-0.0340444	-0.0344443
-0.0981372	-0.133974
0.994818	0.990621
-0.0265721	-0.026867
-0.99511	-0.990921
-0.0983972	-0.134223
-0.008654	-0.00768972
-0.0908331	-0.124801
0.994084	0.990413
-0.0595532	-0.059212
-0.99586	-0.992176
-0.0904581	-0.124366
0.00896871	0.010998
-0.0832387	-0.115849
0.992551	0.989367
-0.0889598	-0.087936
-0.996279	-0.993015
-0.0808823	-0.113372
0.0297788	0.0326787
-0.097165	-0.1301
0.988149	0.98457
-0.118827	-0.117031
-0.994437	-0.990667
-0.0915113	-0.124241
0.0521575	0.0560707
-0.0993284	-0.125351
0.983529	0.980833
-0.151013	-0.149178
-0.993627	-0.99068
-0.0899088	-0.11567
0.0679905	0.0719273
-0.0999011	-0.128681
0.980724	0.977781
-0.167932	-0.165484
-0.992828	-0.989509
-0.0871134	-0.115547
0.0818806	0.0867212
-0.0963144	-0.118731
0.974445	0.972431
-0.202929	-0.200702
-0.9923	-0.989868
-0.0780504	-0.100068
0.0961759	0.100741
-0.097676	-0.123571
0.972282	0.969918
-0.21243	-0.209734
-0.99191	-0.989018
-0.077719	-0.103108
0.100367	0.105886
-0.0934562	-0.116616
0.966645	0.964813
-0.23846	-0.235662
-0.990897	-0.988439
-0.0669953	-0.0895948
0.11677	0.122317
-0.100255	-0.123259
0.959747	0.957887
-0.262362	-0.259344
-0.989567	-0.986965
-0.0687597	-0.0910781
0.126608	0.13268
-0.0968054	-0.124184
0.954656	0.95261
-0.281533	-0.27769
-0.989031	-0.985968
-0.0605613	-0.087001
0.134721	0.142473
-0.0986519	-0.117189
0.94707	0.945813
-0.305495	-0.302826
-0.988548	-0.986522
-0.0580382	-0.075804
0.139302	0.145011
-0.103431	-0.124544
0.939389	0.937942
-0.32688	-0.323656
-0.987448	-0.985008
-0.0575384	-0.0776334
0.147093	0.154056
-0.101985	-0.125259
0.930722	0.929301
-0.351219	-0.347434
-0.986517	-0.983833
-0.0491969	-0.0711674
0.156089	0.164342
-0.105771	-0.125001
0.923185	0.922074
-0.369516	-0.366272
-0.985549	-0.983295
-0.0478792	-0.0659022
0.162485	0.169672
-0.111611	-0.128855
0.911709	0.910749
-0.395386	-0.392342
-0.984316	-0.982208
-0.0467254	-0.0627064
0.170113	0.17702
-0.110067	-0.127445
0.904595	0.903817
-0.411817	-0.408501
-0.982338	-0.980235
-0.0359282	-0.0519412
0.183631	0.190895
-0.116597	-0.136239
0.892138	0.891292
-0.436458	-0.432479
-0.98044	-0.977904
-0.0332303	-0.0511182
0.193994	0.202709
-0.112163	-0.127047
0.882866	0.882459
-0.456034	-0.452907
-0.979164	-0.977344
-0.020013	-0.0334424
0.202084	0.208999
-0.119893	-0.130061
0.876571	0.876327
-0.466099	-0.463826
-0.976288	-0.974986
-0.0188637	-0.0279983
0.21565	0.220496
-0.115876	-0.130517
0.866364	0.86623
-0.485784	-0.482298
-0.973658	-0.971804
-0.0023834	-0.0154223
0.228	0.235285
-0.115575	-0.118322
0.857991	0.858008
-0.500494	-0.499822
-0.971476	-0.971146
0.00739987	0.00497368
0.237021	0.238436
-0.116308	-0.126893
0.853269	0.853438
-0.508336	-0.505512
-0.966743	-0.965411
0.0201152	0.0107649
0.254956	0.26051
-0.124007	-0.136763
0.857194	0.857324
-0.499841	-0.496278
-0.963925	-0.962198
0.0154988	0.00414397
0.265722	0.272319
-0.115073	-0.121597
0.856071	0.856269
-0.503885	-0.502014
-0.96122	-0.960416
0.0320221	0.0262086
0.273919	0.277334
-0.108696	-0.112445
0.86286	0.863001
-0.493616	-0.492529
-0.96001	-0.959579
0.0377611	0.0343907
0.277406	0.279332
-0.120929	-0.141872
0.87493	0.875294
-0.468906	-0.462312
-0.955091	-0.952205
0.0261755	0.00695746
0.295155	0.30538
-0.11142	-0.12219
0.886629	0.886928
-0.44886	-0.445453
-0.953742	-0.952422
0.0315012	0.0214804
0.29897	0.304023
-0.100596	-0.1188
0.901131	0.901639
-0.421715	-0.415852
-0.952528	-0.950429
0.0351901	0.0179443
0.302411	0.310423
-0.0862843	-0.098747
0.914857	0.915322
-0.39445	-0.39043
-0.951696	-0.950484
0.0414152	0.0294242
0.304235	0.309377
-0.0786485	-0.089007
0.932679	0.932995
-0.352028	-0.34871
-0.952376	-0.951464
0.0340612	0.0239103
0.303019	0.306831
-0.0656383	-0.068118
0.945049	0.945141
-0.320272	-0.319483
-0.952425	-0.952251
0.0363965	0.0339357
0.302593	0.303426
-0.0527638	-0.059596
0.962017	0.962203
-0.267841	-0.265731
-0.955334	-0.954932
0.0294724	0.0225902
0.294054	0.295963
-0.0402917	-0.048515
0.973884	0.974086
-0.223443	-0.220913
-0.955696	-0.955314
0.0276967	0.0193144
0.29305	0.294962
-0.0287053	-0.041181
0.983412	0.983642
-0.179098	-0.175362
-0.958017	-0.957562
0.0240671	0.0112562
0.285698	0.288007
-0.0197114	-0.026533
0.991963	0.992054
-0.124982	-0.122986
-0.959757	-0.959593
0.0162524	0.00920092
0.28036	0.281241
-0.00965103	-0.01618
0.996597	0.996662
-0.0818623	-0.080021
-0.96245	-0.962362
0.0129525	0.00619133
0.271151	0.2717
0.00986066	0.008656
0.999396	0.999418
-0.0333128	-0.032993
-0.966363	-0.966374
0.0180862	0.0168403
0.256546	0.256587
0.0148811	0.001383
0.999813	0.999876
0.0123559	0.015699
-0.970582	-0.970695
0.0114739	-0.00243032
0.240496	0.240301
0.0186922	0.013275
0.99801	0.998016
0.0602137	0.061542
-0.971178	-0.971267
0.00381051	-0.00175607
0.238326	0.237986
0.0335032	0.02547
0.993071	0.993103
0.112638	0.114444
-0.975509	-0.975752
0.00797859	-0.000198376
0.219814	0.218879
0.045633	0.041034
0.986866	0.986911
0.154963	0.155955
-0.977384	-0.977588
0.012042	0.00739877
0.211128	0.210397
0.0517016	0.048644
0.978316	0.978347
0.200561	0.201172
-0.980457	-0.980614
0.0115533	0.0085026
0.196392	0.195765
0.0534265	0.054076
0.969502	0.969498
0.239188	0.239061
-0.981326	-0.98129
0.00665069	0.00729239
0.192237	0.192396
0.0649711	0.062612
0.958202	0.958243
0.278617	0.279015
-0.985812	-0.985965
0.0183282	0.0160354
0.16685	0.166183
0.0645114	0.066038
0.945557	0.945528
0.318999	0.318771
-0.988927	-0.988826
0.0177647	0.0192244
0.147335	0.147827
0.0658808	0.065047
0.935513	0.935527
0.347096	0.347215
-0.989751	-0.989806
0.0170989	0.0163108
0.141775	0.141482
0.065356	0.067793
0.926303	0.926254
0.371068	0.370754
-0.991667	-0.991503
0.0189205	0.0211969
0.12743	0.128342
0.0666469	0.062836
0.91705	0.917152
0.393163	0.393552
-0.994358	-0.994606
0.0284541	0.0249397
0.102189	0.100682
0.0635134	0.064301
0.906116	0.90609
0.418235	0.418171
-0.996216	-0.996166
0.0326534	0.0333697
0.0805417	0.0808723
0.0607019	0.060475
0.897942	0.897952
0.435907	0.435918
-0.997848	-0.997862
0.0437488	0.0435446
0.0488348	0.0487357
0.0584918	0.06173
0.886559	0.886384
0.458903	0.458817
-0.998287	-0.998092
0.0525863	0.055462
0.0256498	0.0271384
0.056814	0.057257
0.877656	0.877628
0.475912	0.47591
-0.998015	-0.99799
0.0628906	0.0632802
0.00316225	0.00337351
0.0488241	0.052454
0.873007	0.872747
0.485258	0.485347
-0.997236	-0.997051
0.0698524	0.0730299
-0.0253317	-0.0235651
0.0503226	0.056917
0.86236	0.861795
0.503789	0.504053
-0.995732	-0.995377
0.0823929	0.0881032
-0.0415739	-0.038236
0.0487192	0.05857
0.860449	0.859411
0.507202	0.50792
-0.992147	-0.991614
0.100259	0.1088
-0.0747855	-0.0697447
0.0311806	0.040743
0.859806	0.858792
0.509668	0.510702
-0.98888	-0.988532
0.100719	0.10903
-0.109415	-0.10448
0.0261719	0.038272
0.863326	0.861951
0.503967	0.505544
-0.985557	-0.985161
0.106661	0.117254
-0.131535	-0.125337
0.031084	0.040665
0.852085	0.850785
0.522479	0.523938
-0.979996	-0.979646
0.128786	0.137112
-0.151727	-0.146611
0.0289376	0.04837
0.854533	0.851483
0.518591	0.522147
-0.972487	-0.971714
0.144043	0.161095
-0.183089	-0.172687
0.0158314	0.028883
0.86193	0.859932
0.50678	0.509591
-0.966937	-0.966635
0.142217	0.15384
-0.211677	-0.204816
0.00956689	0.027996
0.864238	0.861244
0.502992	0.50742
-0.960549	-0.960189
0.14776	0.164316
-0.235611	-0.225916
0.00435367	0.016715
0.870142	0.868077
0.492782	0.496148
-0.952629	-0.952492
0.153469	0.164748
-0.262576	-0.256159
0.00601788	0.013624
0.870331	0.869025
0.492431	0.49458
-0.949472	-0.949393
0.1595	0.166468
-0.270301	-0.266347
-0.00110436	0.006845
0.881444	0.880114
0.472287	0.474714
-0.944385	-0.944361
0.154388	0.161802
-0.290348	-0.286362
-0.00161149	0.01571
0.88327	0.880222
0.468862	0.474301
-0.940921	-0.940792
0.157428	0.173661
-0.299806	-0.291124
0.00863154	0.03229
0.894322	0.889927
0.447341	0.454958
-0.937524	-0.937007
0.162841	0.18536
-0.307461	-0.296073
0.0044781	0.027947
0.905733	0.901617
0.423826	0.431631
-0.936158	-0.935751
0.152797	0.175456
-0.316641	-0.305916
0.018818	0.043945
0.910488	0.905756
0.413108	0.421515
-0.933899	-0.933054
0.163556	0.188001
-0.317935	-0.306702
0.00966096	0.033169
0.927342	0.923442
0.37409	0.382302
-0.93288	-0.93234
0.143065	0.166391
-0.330556	-0.321023
0.0270901	0.052547
0.93489	0.930635
0.353901	0.362155
-0.939903	-0.938824
0.144366	0.169644
-0.309421	-0.299718
0.0374625	0.060198
0.948591	0.944957
0.31428	0.32161
-0.941456	-0.940276
0.13895	0.161829
-0.307171	-0.299488
0.0338714	0.065426
0.956408	0.951546
0.290063	0.300466
-0.940412	-0.938744
0.128754	0.160792
-0.31472	-0.304804
0.0429004	0.075334
0.964925	0.960051
0.258996	0.269494
-0.9427	-0.940664
0.124948	0.158098
-0.309363	-0.300261
0.0513297	0.085205
0.973182	0.968379
0.224237	0.234484
-0.949538	-0.9471
0.117125	0.151803
-0.290962	-0.282769
0.0683491	0.103307
0.977487	0.972356
0.19962	0.209406
-0.954915	-0.951768
0.122039	0.157788
-0.270635	-0.263136
0.0704991	0.106723
0.983246	0.978235
0.168101	0.17795
-0.957995	-0.954638
0.113701	0.15085
-0.263284	-0.25673
0.068189	0.109827
0.989094	0.983833
0.130552	0.141457
-0.961931	-0.95807
0.0998926	0.142678
-0.254382	-0.248483
0.0781412	0.113678
0.992098	0.987736
0.0981588	0.107024
-0.965062	-0.961524
0.0999751	0.136494
-0.2422	-0.238415
0.0924182	0.136473
0.99353	0.987717
0.0660098	0.076093
-0.969186	-0.96397
0.10496	0.15011
-0.222848	-0.21961
0.084648	0.128029
0.995957	0.990999
0.030081	0.039107
-0.975092	-0.970349
0.0890107	0.133317
-0.203158	-0.201615
0.0952048	0.135962
0.995457	0.990691
-0.00137322	0.006688
-0.976811	-0.971976
0.0931556	0.134694
-0.192777	-0.192666
0.091605	0.136942
0.994926	0.990007
-0.0416078	-0.03366
-0.981786	-0.976495
0.0832534	0.129207
-0.170776	-0.172519
0.0956943	0.137952
0.991624	0.98717
-0.086743	-0.080407
-0.985899	-0.980879
0.0824009	0.124917
-0.14565	-0.149242
0.0937667	0.143649
0.988878	0.983513
-0.115447	-0.10985
-0.990819	-0.984824
0.0813435	0.131144
-0.10799	-0.113678
-0.128279	-0.187667
0.991718	0.982186
-0.00632252	-0.009557
-0.990252	-0.980732
-0.128434	-0.187909
-0.0539131	-0.0534347
-0.127148	-0.184879
0.991773	0.982602
-0.0148446	-0.017672
-0.990609	-0.981475
-0.127729	-0.185527
-0.0487671	-0.0478152
-0.126663	-0.183536
0.991662	0.982667
-0.0237334	-0.026098
-0.990951	-0.982009
-0.127571	-0.184483
-0.0417331	-0.0402967
-0.132023	-0.188182
0.990858	0.981688
-0.0277692	-0.029607
-0.990575	-0.981457
-0.132913	-0.189086
-0.0330853	-0.0314514
-0.129373	-0.183953
0.991002	0.982288
-0.034303	-0.035668
-0.991146	-0.982481
-0.13028	-0.18485
-0.0256474	-0.0237124
-0.130766	-0.192438
0.990671	0.980509
-0.0383679	-0.03963
-0.991066	-0.980958
-0.131647	-0.193292
-0.0213984	-0.0189591
-0.135647	-0.194613
0.989662	0.979735
-0.0465731	-0.047381
-0.990532	-0.980653
-0.136468	-0.19538
-0.0149098	-0.0120992
-0.137428	-0.19366
0.989269	0.979794
-0.0495981	-0.050004
-0.990394	-0.98095
-0.138012	-0.194179
-0.00853663	-0.0056955
-0.129312	-0.188965
0.990128	0.980489
-0.0540773	-0.054166
-0.991553	-0.981932
-0.129668	-0.189234
-0.00310246	0.000169449
-0.129553	-0.187413
0.989837	0.980545
-0.0586339	-0.058377
-0.99156	-0.982269
-0.129621	-0.187379
0.00266714	0.00609714
-0.128279	-0.187667
0.991718	0.982186
-0.00632252	-0.009557
-0.990252	-0.980732
-0.128434	-0.187909
-0.0539131	-0.0534347
-0.127148	-0.184879
0.991773	0.982602
-0.0148446	-0.017672
-0.990609	-0.981475
-0.127729	-0.185527
-0.0487671	-0.0478152
-0.126663	-0.183536
0.991662	0.982667
-0.0237334	-0.026098
-0.990951	-0.982009
-0.127571	-0.184483
-0.0417331	-0.0402967
-0.132023	-0.188182
0.990858	0.981688
-0.0277692	-0.029607
-0.990575	-0.981457
-0.132913	-0.189086
-0.0330853	-0.0314514
-0.129373	-0.183953
0.991002	0.982288
-0.034303	-0.035668
-0.991146	-0.982481
-0.13028	-0.18485
-0.0256474	-0.0237124
-0.130766	-0.192438
0.990671	0.980509
-0.0383679	-0.03963
-0.991066	-0.980958
-0.131647	-0.193292
-0.0213984	-0.0189591
-0.135647	-0.194613
0.989662	0.979735
-0.0465731	-0.047381
-0.990532	-0.980653
-0.136468	-0.19538
-0.0149098	-0.0120992
-0.137428	-0.19366
0.989269	0.979794
-0.0495981	-0.050004
-0.990394	-0.98095
-0.138012	-0.194179
-0.00853663	-0.0056955
-0.129312	-0.188965
0.990128	0.980489
-0.0540773	-0.054166
-0.991553	-0.981932
-0.129668	-0.189234
-0.00310246	0.000169449
-0.129553	-0.187413
0.989837	0.980545
-0.0586339	-0.058377
-0.99156	-0.982269
-0.129621	-0.187379
0.00266714	0.00609714
-0.128279	-0.187667
0.991718	0.982186
-0.00632252	-0.009557
-0.990252	-0.980732
-0.128434	-0.187909
-0.0539131	-0.0534347
-0.127148	-0.184879
0.991773	0.982602
-0.0148446	-0.017672
-0.990609	-0.981475
-0.127729	-0.185527
-0.0487671	-0.0478152
-0.126663	-0.183536
0.991662	0.982667
-0.0237334	-0.026098
-0.990951	-0.982009
-0.127571	-0.184483
-0.0417331	-0.0402967
-0.132023	-0.188182
0.990858	0.981688
-0.0277692	-0.029607
-0.990575	-0.981457
-0.132913	-0.189086
-0.0330853	-0.0314514
-0.129373	-0.183953
0.991002	0.982288
-0.034303	-0.035668
-0.991146	-0.982481
-0.13028	-0.18485
-0.0256474	-0.0237124
-0.130766	-0.192438
0.990671	0.980509
-0.0383679	-0.03963
-0.991066	-0.980958
-0.131647	-0.193292
-0.0213984	-0.0189591
-0.135647	-0.194613
0.989662	0.979735
-0.0465731	-0.047381
-0.990532	-0.980653
-0.136468	-0.19538
-0.0149098	-0.0120992
-0.137428	-0.19366
0.989269	0.979794
-0.0495981	-0.050004
-0.990394	-0.98095
-0.138012	-0.194179
-0.00853663	-0.0056955
-0.129312	-0.188965
0.990128	0.980489
-0.0540773	-0.054166
-0.991553	-0.981932
-0.129668	-0.189234
-0.00310246	0.000169449
-0.129553	-0.187413
0.989837	0.980545
-0.0586339	-0.058377
-0.99156	-0.982269
-0.129621	-0.187379
0.00266714	0.00609714
-0.128279	-0.187667
0.991718	0.982186
-0.00632252	-0.009557
-0.990252	-0.980732
-0.128434	-0.187909
-0.0539131	-0.0534347
-0.127148	-0.184879
0.991773	0.982602
-0.0148446	-0.017672
-0.990609	-0.981475
-0.127729	-0.185527
-0.0487671	-0.0478152
-0.126663	-0.183536
0.991662	0.982667
-0.0237334	-0.026098
-0.990951	-0.982009
-0.127571	-0.184483
-0.0417331	-0.0402967
-0.132023	-0.188182
0.990858	0.981688
-0.0277692	-0.029607
-0.990575	-0.981457
-0.132913	-0.189086
-0.0330853	-0.0314514
-0.129373	-0.183953
0.991002	0.982288
-0.034303	-0.035668
-0.991146	-0.982481
-0.13028	-0.18485
-0.0256474	-0.0237124
-0.130766	-0.192438
0.990671	0.980509
-0.0383679	-0.03963
-0.991066	-0.980958
-0.131647	-0.193292
-0.0213984	-0.0189591
-0.135647	-0.194613
0.989662	0.979735
-0.0465731	-0.047381
-0.990532	-0.980653
-0.136468	-0.19538
-0.0149098	-0.0120992
-0.137428	-0.19366
0.989269	0.979794
-0.0495981	-0.050004
-0.990394	-0.98095
-0.138012	-0.194179
-0.00853663	-0.0056955
-0.129312	-0.188965
0.990128	0.980489
-0.0540773	-0.054166
-0.991553	-0.981932
-0.129668	-0.189234
-0.00310246	0.000169449
-0.129553	-0.187413
0.989837	0.980545
-0.0586339	-0.058377
-0.99156	-0.982269
-0.129621	-0.187379
0.00266714	0.00609714
-0.128279	-0.187667
0.991718	0.982186
-0.00632252	-0.009557
-0.990252	-0.980732
-0.128434	-0.187909
-0.0539131	-0.0534347
